,State_FIPS_Code,County_FIPS_Code,Diabetes,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind
753,19,179,6.2,Wapello,Iowa,IA,30,7,5,8,8,5,8,8,5,5,-1,-1,5,5,8,8,8,-1,8,5,6,6,5
754,19,181,6.1,Warren,Iowa,IA,47,5,5,7,5,5,5,5,8,8,-1,-1,8,5,8,6,8,-1,5,5,8,8,5
755,19,183,4.2,Washington,Iowa,IA,57,5,5,5,5,7,5,7,8,8,-1,-1,8,8,5,8,8,-1,5,6,5,8,5
756,19,185,12.0,Wayne,Iowa,IA,61,7,7,7,8,7,5,8,8,8,-1,-1,8,5,8,8,8,-1,8,8,8,-1,5
757,19,187,9.8,Webster,Iowa,IA,30,5,7,7,5,5,8,7,8,8,-1,-1,5,8,8,6,8,-1,8,6,6,6,7
758,19,189,7.7,Winnebago,Iowa,IA,55,7,8,5,8,5,5,8,5,5,-1,-1,5,5,8,5,6,-1,5,8,8,5,7
759,19,191,4.6,Winneshiek,Iowa,IA,55,5,5,5,5,7,5,5,5,5,-1,-1,5,5,5,8,5,-1,5,6,5,5,5
760,19,193,4.6,Woodbury,Iowa,IA,15,5,5,8,6,5,8,5,6,8,-1,5,5,8,5,5,6,5,6,5,6,8,5
761,19,195,8.1,Worth,Iowa,IA,54,7,8,7,7,5,5,7,8,8,-1,-1,8,8,5,5,8,-1,7,6,8,8,5
762,19,197,6.4,Wright,Iowa,IA,54,7,7,7,7,5,7,8,7,8,-1,-1,5,8,8,8,5,-1,7,8,6,5,5
763,20,1,8.2,Allen,Kansas,KS,43,5,5,5,8,5,8,5,5,5,-1,-1,5,5,8,8,6,-1,8,6,5,8,7
764,20,3,10.7,Anderson,Kansas,KS,58,7,8,5,8,7,7,7,7,8,-1,-1,5,8,8,8,8,-1,8,8,5,8,7
765,20,5,9.3,Atchison,Kansas,KS,40,7,5,7,8,5,8,8,5,8,-1,-1,5,8,8,8,5,-1,8,6,8,5,5
766,20,7,3.4,Barber,Kansas,KS,82,7,8,5,8,5,7,6,-1,-1,-1,-1,-1,-1,6,5,8,-1,8,6,8,8,7
767,20,9,8.2,Barton,Kansas,KS,31,8,7,8,8,5,7,8,8,8,-1,-1,5,8,5,8,5,-1,5,6,6,5,5
768,20,11,7.6,Bourbon,Kansas,KS,63,5,7,7,8,5,7,5,6,8,-1,-1,5,8,5,8,6,-1,5,8,6,8,7
769,20,13,9.4,Brown,Kansas,KS,43,5,8,5,6,7,7,5,8,8,-1,-1,8,5,8,8,6,-1,5,8,6,-1,5
770,20,15,6.7,Butler,Kansas,KS,45,5,7,5,8,5,5,5,7,8,-1,-1,5,8,5,5,5,-1,8,8,8,5,7
771,20,17,6.1,Chase,Kansas,KS,84,7,8,7,8,5,7,5,5,-1,-1,-1,7,5,-1,8,8,-1,8,8,7,-1,-1
772,20,19,14.9,Chautauqua,Kansas,KS,61,8,8,8,8,7,7,8,8,8,-1,-1,8,-1,8,5,6,-1,8,8,5,-1,5
773,20,21,7.6,Cherokee,Kansas,KS,64,5,7,5,6,5,7,8,6,8,-1,-1,5,8,8,8,8,-1,8,8,6,6,5
774,20,23,10.4,Cheyenne,Kansas,KS,81,5,-1,5,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,8,5,-1,5,8,5,-1,-1
775,20,25,7.9,Clark,Kansas,KS,79,5,-1,5,7,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,7,8,8,-1,-1
776,20,27,6.7,Clay,Kansas,KS,58,7,7,5,7,7,5,5,8,8,-1,-1,8,8,5,5,5,-1,7,6,8,8,7
777,20,29,9.5,Cloud,Kansas,KS,58,7,7,7,7,5,7,5,8,8,-1,-1,7,8,5,6,8,-1,7,6,6,8,5
778,20,31,6.7,Coffey,Kansas,KS,56,7,8,7,7,5,7,5,5,8,-1,-1,5,8,5,5,5,-1,8,6,8,-1,7
779,20,35,8.4,Cowley,Kansas,KS,31,7,8,7,8,5,8,5,8,8,-1,-1,8,8,8,5,5,-1,8,8,8,8,7
780,20,37,7.0,Crawford,Kansas,KS,50,5,5,6,6,5,8,5,5,6,-1,-1,6,5,8,8,8,8,6,8,8,8,5
781,20,39,4.5,Decatur,Kansas,KS,81,5,-1,5,8,-1,7,5,-1,-1,-1,-1,-1,-1,-1,8,5,-1,5,8,5,-1,7
782,20,41,5.8,Dickinson,Kansas,KS,59,7,5,7,8,7,5,5,7,8,-1,-1,7,8,5,5,8,-1,5,8,8,6,5
783,20,43,9.1,Doniphan,Kansas,KS,62,5,5,5,6,5,5,5,5,5,-1,-1,5,5,6,5,6,-1,5,6,6,6,5
784,20,45,3.6,Douglas,Kansas,KS,19,5,5,5,5,7,5,5,5,5,-1,-1,5,5,8,5,5,5,5,5,5,5,5
785,20,47,8.9,Edwards,Kansas,KS,81,7,8,7,8,5,7,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,7,8,5,-1,7
786,20,49,9.8,Elk,Kansas,KS,87,8,-1,8,6,7,5,5,-1,-1,-1,-1,-1,-1,7,8,8,-1,8,8,8,-1,5
787,20,51,5.0,Ellis,Kansas,KS,28,5,5,7,5,5,5,5,5,8,-1,-1,7,5,5,5,5,-1,5,6,6,8,5
788,20,53,4.9,Ellsworth,Kansas,KS,58,8,7,7,8,7,7,5,8,-1,-1,-1,8,-1,8,8,5,-1,7,8,5,-1,7
789,20,55,5.5,Finney,Kansas,KS,29,5,8,8,8,5,8,8,8,5,-1,8,7,8,5,8,6,-1,5,8,5,5,5
790,20,57,5.9,Ford,Kansas,KS,29,7,7,5,8,5,8,8,8,8,-1,8,8,8,8,8,5,8,6,6,8,5,7
791,20,59,5.5,Franklin,Kansas,KS,40,7,7,7,8,5,7,5,8,8,-1,-1,7,8,8,5,5,7,7,8,8,6,7
792,20,61,6.5,Geary,Kansas,KS,33,8,8,8,5,5,5,8,8,8,7,-1,8,6,8,6,5,-1,6,6,8,8,7
793,20,63,1.0,Gove,Kansas,KS,79,5,-1,7,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,5,6,5,-1,-1
794,20,65,8.4,Graham,Kansas,KS,81,7,-1,7,8,7,7,5,-1,-1,-1,-1,-1,-1,8,-1,8,-1,7,8,5,-1,7
795,20,67,8.2,Grant,Kansas,KS,39,5,5,5,8,5,5,8,8,8,-1,8,8,8,-1,-1,6,-1,6,8,5,8,5
796,20,69,4.5,Gray,Kansas,KS,78,5,5,5,5,5,5,8,5,8,-1,-1,8,5,8,8,5,-1,5,8,8,-1,-1
797,20,73,11.9,Greenwood,Kansas,KS,61,5,8,5,8,5,7,8,8,8,-1,-1,8,8,8,8,8,-1,8,6,6,8,7
798,20,77,11.1,Harper,Kansas,KS,58,7,5,7,8,5,7,8,5,5,-1,-1,5,5,8,8,8,-1,8,8,6,-1,7
799,20,79,7.9,Harvey,Kansas,KS,27,7,7,5,8,7,5,8,5,5,-1,-1,5,5,8,5,5,-1,5,8,6,5,5
800,20,81,5.6,Haskell,Kansas,KS,38,5,5,5,8,5,5,8,5,-1,-1,-1,7,5,-1,-1,8,-1,5,8,5,-1,-1
801,20,85,8.9,Jackson,Kansas,KS,40,5,5,5,5,7,7,5,8,8,-1,-1,8,5,5,8,8,-1,8,8,8,-1,7
802,20,87,6.1,Jefferson,Kansas,KS,38,7,7,7,8,5,5,5,8,8,-1,-1,8,8,5,6,5,-1,8,8,5,6,5
803,20,89,9.5,Jewell,Kansas,KS,81,5,-1,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,5,8,-1,7,-1,5,-1,7
804,20,91,4.8,Johnson,Kansas,KS,10,5,5,5,5,8,5,5,5,5,5,6,5,5,5,5,5,5,5,5,8,7,5
805,20,93,9.0,Kearny,Kansas,KS,80,5,5,7,8,5,7,8,5,-1,-1,-1,8,5,-1,-1,8,-1,5,8,8,-1,-1
806,20,95,9.3,Kingman,Kansas,KS,40,7,8,5,8,8,5,5,5,5,-1,-1,5,6,5,5,5,-1,5,8,8,8,5
807,20,97,4.3,Kiowa,Kansas,KS,81,7,8,7,5,5,5,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,8,5,-1,-1
808,20,99,6.9,Labette,Kansas,KS,64,7,5,8,8,5,8,5,5,6,-1,-1,5,8,8,8,6,8,6,8,6,6,5
809,20,101,14.5,Lane,Kansas,KS,79,5,-1,5,-1,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,-1,8,-1,-1
810,20,103,5.8,Leavenworth,Kansas,KS,45,7,7,7,7,7,7,5,8,5,8,-1,7,8,8,5,8,7,8,6,6,8,7
811,20,105,3.1,Lincoln,Kansas,KS,81,5,-1,7,5,5,7,5,-1,-1,-1,-1,-1,-1,-1,8,8,-1,5,8,5,-1,-1
812,20,107,6.5,Linn,Kansas,KS,59,7,5,7,8,5,5,5,8,8,-1,-1,8,7,5,5,8,-1,8,8,6,8,5
813,20,109,10.5,Logan,Kansas,KS,82,5,8,5,5,8,5,5,-1,-1,-1,-1,-1,-1,-1,8,8,-1,5,8,5,-1,-1
814,20,111,7.0,Lyon,Kansas,KS,29,5,5,5,8,5,8,8,5,5,-1,7,5,5,5,5,5,8,5,6,5,8,5
815,20,113,6.1,McPherson,Kansas,KS,27,7,7,7,7,7,5,5,7,5,-1,-1,5,8,8,5,5,-1,5,6,8,7,5
816,20,115,3.5,Marion,Kansas,KS,54,5,5,7,7,7,5,5,5,5,-1,-1,5,8,8,5,5,-1,5,8,6,5,7
817,20,117,5.8,Marshall,Kansas,KS,58,7,7,7,7,5,5,5,5,5,-1,-1,5,5,8,8,6,-1,5,8,8,-1,5
818,20,119,9.6,Meade,Kansas,KS,79,7,7,5,7,5,5,8,8,-1,-1,-1,5,8,8,-1,8,-1,5,8,5,-1,5
819,20,121,6.9,Miami,Kansas,KS,47,7,5,5,5,7,5,5,7,8,-1,-1,7,8,8,5,8,-1,5,8,5,8,5
820,20,123,3.6,Mitchell,Kansas,KS,54,5,5,5,7,7,5,5,5,5,-1,-1,5,5,8,5,5,-1,5,6,8,-1,5
821,20,125,9.1,Montgomery,Kansas,KS,50,6,8,8,6,7,8,5,8,8,8,-1,8,8,5,8,5,-1,8,8,6,8,7
822,20,127,9.2,Morris,Kansas,KS,58,5,8,7,5,5,5,5,5,5,-1,-1,8,5,-1,5,5,-1,7,8,5,-1,5
823,20,129,2.2,Morton,Kansas,KS,80,5,7,5,8,7,5,8,5,-1,-1,-1,7,5,-1,-1,8,-1,5,-1,5,-1,-1
824,20,131,3.9,Nemaha,Kansas,KS,56,7,7,5,5,7,5,5,5,6,-1,-1,5,5,5,5,5,-1,5,8,8,8,5
825,20,133,9.4,Neosho,Kansas,KS,63,8,7,8,6,7,7,5,5,5,-1,-1,5,6,5,6,6,-1,6,6,6,8,5
826,20,135,10.3,Ness,Kansas,KS,79,7,-1,7,8,5,7,5,-1,-1,-1,-1,-1,-1,8,-1,7,-1,7,6,5,-1,5
827,20,137,7.5,Norton,Kansas,KS,58,5,5,5,5,7,5,5,-1,-1,-1,-1,-1,-1,8,8,5,-1,8,8,5,-1,7
828,20,139,8.0,Osage,Kansas,KS,57,7,7,7,7,7,7,5,7,8,-1,-1,7,8,8,5,5,-1,8,8,8,8,7
829,20,141,11.0,Osborne,Kansas,KS,81,7,-1,8,8,7,7,5,-1,-1,-1,-1,-1,-1,8,8,8,-1,8,6,5,-1,5
830,20,143,4.4,Ottawa,Kansas,KS,54,8,8,8,7,8,7,5,5,5,-1,-1,5,8,8,5,8,-1,5,8,8,-1,5
831,20,145,12.4,Pawnee,Kansas,KS,54,7,5,5,8,5,7,7,8,8,-1,-1,8,8,8,5,5,-1,8,8,5,8,7
832,20,147,7.8,Phillips,Kansas,KS,58,5,7,7,7,5,5,5,8,8,-1,-1,8,5,-1,8,5,-1,5,8,6,-1,7
833,20,149,5.0,Pottawatomie,Kansas,KS,56,7,7,5,5,8,5,5,8,6,-1,-1,8,5,8,8,5,-1,7,8,8,8,7
834,20,151,11.1,Pratt,Kansas,KS,54,7,7,5,7,5,5,8,8,8,-1,-1,8,7,8,5,5,-1,7,6,5,8,5
835,20,155,6.4,Reno,Kansas,KS,21,7,7,7,6,5,8,7,5,5,-1,-1,5,5,8,5,5,-1,5,6,8,6,5
836,20,157,8.3,Republic,Kansas,KS,58,7,5,7,5,7,5,5,-1,-1,-1,-1,-1,-1,5,5,6,-1,5,6,8,-1,5
837,20,159,5.2,Rice,Kansas,KS,40,7,5,7,8,7,7,8,5,6,-1,-1,7,5,5,5,5,-1,7,8,6,5,5
838,20,161,3.3,Riley,Kansas,KS,22,5,5,5,5,5,5,5,8,6,8,-1,8,8,5,5,5,-1,5,5,6,5,5
839,20,163,9.0,Rooks,Kansas,KS,82,7,7,7,5,7,7,5,8,8,-1,-1,7,8,5,8,7,-1,5,8,8,-1,7
840,20,165,12.8,Rush,Kansas,KS,81,5,-1,7,5,5,7,5,-1,-1,-1,-1,-1,-1,-1,5,8,-1,8,8,6,-1,7
841,20,167,7.9,Russell,Kansas,KS,58,7,7,7,8,5,7,5,5,5,-1,-1,5,5,8,6,8,-1,7,6,6,-1,5
842,20,169,4.9,Saline,Kansas,KS,19,5,5,5,8,5,8,5,5,8,-1,-1,5,8,5,5,5,-1,5,6,8,5,5
843,20,171,5.3,Scott,Kansas,KS,56,8,5,7,8,5,7,8,5,6,-1,-1,5,8,-1,8,5,-1,7,8,5,-1,7
844,20,173,6.8,Sedgwick,Kansas,KS,4,5,8,5,8,5,6,5,8,8,8,8,8,5,8,8,5,7,6,8,6,8,7
845,20,175,7.0,Seward,Kansas,KS,42,5,5,5,8,5,8,8,6,8,-1,8,8,5,8,5,6,-1,6,6,5,5,5
846,20,177,6.7,Shawnee,Kansas,KS,11,7,5,8,8,5,8,5,8,8,8,8,7,8,8,8,7,8,8,8,8,8,7
847,20,179,4.3,Sheridan,Kansas,KS,82,7,-1,5,-1,8,5,5,-1,-1,-1,-1,-1,-1,-1,8,8,-1,5,-1,8,-1,-1
848,20,181,8.8,Sherman,Kansas,KS,82,7,5,8,8,5,7,5,5,5,-1,-1,5,8,8,8,8,-1,7,6,5,8,5
849,20,183,7.7,Smith,Kansas,KS,81,5,-1,7,5,5,5,5,-1,-1,-1,-1,-1,-1,5,8,5,-1,5,8,8,-1,5
850,20,185,10.3,Stafford,Kansas,KS,81,8,7,7,8,7,7,8,8,8,-1,-1,8,-1,-1,8,8,-1,7,-1,8,-1,5
851,20,189,7.0,Stevens,Kansas,KS,39,7,5,5,8,7,5,8,5,-1,-1,-1,5,8,-1,-1,6,-1,5,8,5,-1,-1
852,20,191,8.6,Sumner,Kansas,KS,27,7,5,5,5,7,7,5,5,5,-1,-1,5,5,8,8,8,-1,7,8,8,8,7
853,20,193,3.8,Thomas,Kansas,KS,39,5,5,5,5,7,5,5,8,8,-1,-1,8,8,5,8,5,-1,5,8,6,8,5
854,20,195,7.2,Trego,Kansas,KS,81,7,-1,5,8,8,7,5,-1,-1,-1,-1,-1,-1,-1,5,5,-1,5,-1,8,-1,-1
855,20,197,5.1,Wabaunsee,Kansas,KS,56,5,5,5,7,8,5,5,5,5,-1,-1,5,5,8,5,8,-1,8,6,8,8,7
856,20,201,6.1,Washington,Kansas,KS,58,7,7,8,5,7,5,5,5,5,-1,-1,5,5,5,6,6,-1,5,8,8,-1,7
857,20,203,9.6,Wichita,Kansas,KS,82,8,-1,8,8,5,7,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,7,-1,5,-1,-1
858,20,205,11.0,Wilson,Kansas,KS,62,5,5,7,8,7,7,6,8,8,-1,-1,8,8,5,6,8,-1,6,8,6,8,7
859,20,207,8.8,Woodson,Kansas,KS,61,5,-1,8,6,-1,7,5,-1,-1,-1,-1,-1,-1,8,-1,5,-1,5,8,6,-1,7
860,20,209,7.7,Wyandotte,Kansas,KS,6,5,8,5,8,5,8,8,8,8,8,8,8,8,8,8,5,8,8,6,8,8,5
861,21,1,8.5,Adair,Kentucky,KY,73,5,8,5,6,7,5,5,8,8,-1,-1,6,8,5,6,6,8,8,8,6,6,7
862,21,3,8.8,Allen,Kentucky,KY,65,5,5,5,6,7,5,8,6,8,-1,-1,8,5,5,8,8,-1,8,8,8,8,7
863,21,5,3.3,Anderson,Kentucky,KY,37,5,5,7,8,5,5,7,5,5,-1,-1,5,8,5,8,8,-1,8,8,8,6,7
864,21,7,8.9,Ballard,Kentucky,KY,64,8,8,7,5,7,5,5,5,5,-1,-1,5,5,-1,8,8,-1,8,8,8,8,5
865,21,9,7.5,Barren,Kentucky,KY,50,6,8,5,6,7,5,5,5,5,-1,-1,5,5,8,5,6,8,8,6,6,5,7
866,21,11,7.0,Bath,Kentucky,KY,72,8,8,8,6,7,5,8,8,8,-1,-1,8,6,8,8,6,-1,8,8,8,6,5
867,21,13,11.5,Bell,Kentucky,KY,53,6,6,6,6,5,5,5,8,8,-1,-1,6,8,8,8,8,8,8,6,6,8,8
868,21,15,5.2,Boone,Kentucky,KY,46,5,7,5,7,5,5,5,7,8,-1,-1,8,7,8,8,8,7,8,5,8,5,7
869,21,17,8.0,Bourbon,Kentucky,KY,41,5,5,5,6,7,7,8,8,8,-1,-1,6,8,8,8,8,-1,8,8,6,5,5
870,21,19,9.6,Boyd,Kentucky,KY,32,8,5,8,6,5,5,5,8,8,-1,-1,5,8,8,8,6,-1,8,6,8,5,7
871,21,21,5.7,Boyle,Kentucky,KY,32,8,8,8,6,7,7,5,5,6,-1,-1,5,8,5,8,5,-1,8,8,8,5,5
872,21,23,8.1,Bracken,Kentucky,KY,64,8,8,8,8,5,7,5,8,8,-1,-1,8,8,-1,8,8,-1,8,8,6,-1,5
873,21,25,7.7,Breathitt,Kentucky,KY,68,6,6,6,6,5,5,6,6,8,-1,-1,6,8,5,8,8,6,8,8,6,8,8
874,21,27,7.4,Breckinridge,Kentucky,KY,72,5,8,8,6,7,5,6,5,6,-1,-1,5,5,8,8,6,-1,8,6,8,8,5
875,21,29,9.9,Bullitt,Kentucky,KY,46,7,8,7,7,5,7,5,5,7,-1,-1,7,5,8,8,8,7,8,8,6,8,7
876,21,31,8.1,Butler,Kentucky,KY,44,5,5,5,8,7,5,8,8,8,-1,-1,8,8,6,8,8,-1,8,8,6,8,5
877,21,33,5.6,Caldwell,Kentucky,KY,64,5,7,8,8,5,5,5,5,5,-1,-1,5,5,8,8,8,-1,8,8,8,8,5
878,21,35,6.5,Calloway,Kentucky,KY,50,5,5,6,5,7,5,8,5,5,-1,-1,5,6,5,6,6,-1,5,6,6,8,5
879,21,37,6.9,Campbell,Kentucky,KY,19,5,5,5,6,7,7,5,6,8,-1,-1,8,5,8,8,6,5,8,5,8,6,7
880,21,39,10.2,Carlisle,Kentucky,KY,63,5,5,5,8,5,5,8,5,5,-1,-1,5,5,-1,8,8,-1,8,6,8,8,7
881,21,41,5.2,Carroll,Kentucky,KY,44,6,5,6,6,7,8,6,5,6,-1,-1,5,6,8,8,8,-1,6,6,8,8,5
882,21,43,9.0,Carter,Kentucky,KY,52,5,6,6,6,5,5,5,8,8,-1,-1,5,8,8,8,6,8,8,8,8,8,7
883,21,45,13.3,Casey,Kentucky,KY,72,5,5,5,8,7,5,8,5,5,-1,-1,5,5,5,6,6,8,8,8,6,8,7
884,21,47,9.6,Christian,Kentucky,KY,22,8,8,8,5,5,5,8,5,6,5,-1,5,8,8,8,8,8,8,6,6,6,7
885,21,49,7.9,Clark,Kentucky,KY,32,8,5,8,8,5,5,5,6,8,-1,-1,5,8,5,8,8,-1,8,8,6,8,7
886,21,51,11.6,Clay,Kentucky,KY,69,8,8,8,6,5,5,6,8,8,-1,-1,8,8,8,5,6,8,8,8,6,5,7
887,21,53,7.2,Clinton,Kentucky,KY,73,5,5,5,6,5,5,5,6,6,-1,-1,5,8,8,8,8,-1,6,8,6,8,5
888,21,55,7.2,Crittenden,Kentucky,KY,63,5,8,5,8,7,5,8,8,8,-1,-1,8,6,8,8,8,-1,8,8,8,5,7
889,21,57,3.2,Cumberland,Kentucky,KY,71,5,5,5,6,7,5,5,5,5,-1,-1,5,5,-1,8,8,-1,6,8,8,8,7
890,21,59,7.5,Daviess,Kentucky,KY,22,6,5,8,6,7,8,5,6,8,-1,-1,5,8,8,8,5,7,8,5,8,6,5
891,21,61,6.9,Edmonson,Kentucky,KY,44,5,5,5,6,7,5,6,5,5,-1,-1,5,5,5,8,5,-1,8,6,6,-1,5
892,21,63,7.3,Elliott,Kentucky,KY,68,5,5,8,6,7,5,5,5,5,-1,-1,5,5,-1,6,5,-1,8,6,6,-1,8
893,21,65,13.6,Estill,Kentucky,KY,44,8,8,8,8,7,5,5,5,6,-1,-1,5,6,8,8,8,8,8,6,8,8,5
894,21,67,5.9,Fayette,Kentucky,KY,14,8,8,8,5,7,5,7,5,5,5,8,5,8,8,5,8,7,8,5,6,5,7
895,21,69,7.2,Fleming,Kentucky,KY,72,5,5,5,6,7,5,8,5,5,-1,-1,5,5,8,8,6,-1,6,8,8,6,5
896,21,71,11.3,Floyd,Kentucky,KY,53,6,5,6,6,5,5,5,5,5,-1,-1,5,6,8,6,6,-1,8,8,6,8,8
897,21,73,7.5,Franklin,Kentucky,KY,28,8,8,8,6,5,8,8,8,8,-1,-1,8,8,8,8,8,-1,8,6,8,8,7
898,21,75,11.9,Fulton,Kentucky,KY,72,8,5,8,8,5,8,8,8,8,-1,-1,7,8,8,8,8,-1,8,8,6,8,7
899,21,77,5.0,Gallatin,Kentucky,KY,42,8,8,5,6,5,5,5,5,5,-1,-1,5,5,8,8,8,-1,8,6,5,8,7
900,21,79,2.1,Garrard,Kentucky,KY,65,8,5,5,6,5,5,8,8,8,-1,-1,8,5,5,8,6,-1,8,6,5,8,5
901,21,81,12.5,Grant,Kentucky,KY,42,8,5,5,6,5,5,5,5,5,-1,-1,5,5,8,8,8,-1,8,6,6,6,8
902,21,83,8.5,Graves,Kentucky,KY,50,6,5,6,6,7,5,8,6,6,-1,-1,5,8,5,8,6,-1,8,8,6,6,7
903,21,85,13.2,Grayson,Kentucky,KY,44,5,5,5,6,7,5,5,5,6,-1,-1,5,8,6,5,8,8,6,8,8,8,7
904,21,87,9.5,Green,Kentucky,KY,64,7,7,7,8,7,5,5,5,5,-1,-1,7,5,8,5,5,-1,6,8,8,6,7
905,21,89,10.9,Greenup,Kentucky,KY,32,8,6,8,8,7,5,5,8,8,-1,-1,8,8,5,5,8,-1,8,6,8,5,7
906,21,91,8.6,Hancock,Kentucky,KY,39,7,5,8,5,5,5,5,5,5,-1,-1,5,8,6,8,8,-1,8,6,8,-1,7
907,21,93,7.8,Hardin,Kentucky,KY,20,7,8,8,6,5,5,8,8,8,8,-1,8,8,5,8,5,5,8,6,8,5,5
908,21,95,11.0,Harlan,Kentucky,KY,53,6,6,6,6,5,5,5,6,6,-1,-1,6,5,5,8,8,-1,8,8,6,8,8
909,21,97,3.1,Harrison,Kentucky,KY,65,8,5,8,6,5,7,8,8,8,-1,-1,6,8,5,8,8,-1,8,8,8,6,5
910,21,99,6.4,Hart,Kentucky,KY,73,5,6,5,6,7,5,8,5,6,-1,-1,5,8,5,6,6,8,8,8,8,6,7
911,21,101,5.8,Henderson,Kentucky,KY,28,8,8,8,8,5,8,7,8,8,-1,-1,7,8,5,8,8,-1,8,6,8,8,7
912,21,103,8.3,Henry,Kentucky,KY,41,8,8,5,6,5,5,5,5,6,-1,-1,5,8,5,8,6,-1,8,8,8,8,8
913,21,105,8.6,Hickman,Kentucky,KY,62,8,5,5,8,5,7,8,-1,-1,-1,-1,-1,-1,5,8,8,-1,8,6,8,-1,7
914,21,107,8.0,Hopkins,Kentucky,KY,50,8,8,8,8,5,5,5,5,5,-1,-1,5,8,8,8,8,7,8,6,8,6,7
915,21,109,6.9,Jackson,Kentucky,KY,69,5,5,5,6,5,5,6,5,5,-1,-1,5,5,8,8,6,8,8,8,6,8,7
916,21,111,7.6,Jefferson,Kentucky,KY,3,8,8,8,6,5,8,5,5,5,5,6,5,8,8,8,5,6,8,5,8,8,7
917,21,113,5.9,Jessamine,Kentucky,KY,28,5,5,5,5,5,5,5,5,5,-1,-1,5,5,5,8,5,-1,8,6,8,5,7
918,21,115,11.6,Johnson,Kentucky,KY,44,8,5,8,6,5,5,5,8,8,-1,-1,8,8,6,5,8,-1,8,8,6,6,7
919,21,117,7.3,Kenton,Kentucky,KY,15,5,6,5,5,7,5,5,8,8,8,-1,8,8,8,8,5,5,8,5,6,8,7
920,21,119,9.4,Knott,Kentucky,KY,69,6,5,6,6,7,5,6,6,6,-1,-1,5,6,6,5,8,-1,8,8,5,5,7
921,21,121,7.6,Knox,Kentucky,KY,53,8,6,8,8,5,5,5,8,8,-1,-1,6,8,8,6,8,-1,8,6,8,8,7
922,21,123,8.1,Larue,Kentucky,KY,65,8,8,8,8,7,5,8,8,8,-1,-1,8,8,5,8,5,-1,6,8,8,5,5
923,21,125,10.9,Laurel,Kentucky,KY,8,6,6,6,6,5,5,6,6,6,-1,-1,5,6,8,6,8,6,8,6,6,8,5
924,21,127,8.1,Lawrence,Kentucky,KY,69,6,6,8,6,7,5,5,5,5,-1,-1,5,5,8,5,8,6,8,6,8,8,7
925,21,129,14.6,Lee,Kentucky,KY,44,8,8,6,8,7,7,8,6,8,-1,-1,8,6,5,5,8,8,8,8,5,8,8
926,21,131,10.2,Leslie,Kentucky,KY,68,6,5,5,6,5,5,5,6,8,-1,-1,6,8,5,5,6,8,8,8,6,8,7
927,21,133,11.9,Letcher,Kentucky,KY,53,6,5,6,6,5,5,5,8,8,-1,-1,8,8,5,8,8,-1,8,8,6,8,7
928,21,135,7.6,Lewis,Kentucky,KY,68,6,5,5,6,5,5,5,6,8,-1,-1,6,5,8,8,6,6,8,8,6,8,7
929,21,137,7.2,Lincoln,Kentucky,KY,44,6,5,6,6,5,5,8,5,6,-1,-1,5,5,5,8,6,5,8,8,6,5,7
930,21,139,6.7,Livingston,Kentucky,KY,63,5,8,8,6,5,5,5,5,6,-1,-1,5,8,8,6,8,-1,8,8,6,8,7
931,21,141,4.7,Logan,Kentucky,KY,49,5,5,7,6,5,7,8,5,8,-1,-1,5,8,5,8,8,-1,8,6,6,6,5
932,21,143,13.5,Lyon,Kentucky,KY,64,5,8,5,6,5,5,5,8,8,-1,-1,5,8,5,8,6,-1,8,6,6,-1,5
933,21,145,9.6,McCracken,Kentucky,KY,24,8,8,8,6,7,6,5,6,6,5,-1,8,5,5,6,8,7,8,8,8,8,7
934,21,147,10.4,McCreary,Kentucky,KY,69,6,5,6,8,5,5,5,8,8,-1,-1,6,8,6,8,8,8,8,8,6,8,8
935,21,149,9.8,McLean,Kentucky,KY,64,8,8,8,8,5,5,5,8,8,-1,-1,8,5,8,5,8,-1,8,8,8,8,7
936,21,151,4.7,Madison,Kentucky,KY,22,6,8,8,6,5,5,5,5,6,-1,-1,5,6,5,5,5,-1,6,6,6,5,5
937,21,153,10.8,Magoffin,Kentucky,KY,69,5,5,5,6,5,5,6,5,5,-1,-1,5,5,8,8,6,-1,8,8,6,8,7
